233: Date: 23rd Jan, Values={'ma10': 355.6, 'ma20': 525.85, 'ma50': 613.22, 'ma200': 966.0}
234: Date: 22nd Jan, Values={'ma10': 359.5, 'ma20': 543.05, 'ma50': 623.72, 'ma200': 966.765}
235: Date: 21st Jan, Values={'ma10': 382.1, 'ma20': 563.0, 'ma50': 634.5, 'ma200': 966.6}
236: Date: 20th Jan, Values={'ma10': 404.4, 'ma20': 586.85, 'ma50': 643.0, 'ma200': 968.475}
237: Date: 17th Jan, Values={'ma10': 386.5, 'ma20': 609.0, 'ma50': 648.44, 'ma200': 972.51}
238: Date: 16th Jan, Values={'ma10': 440.5, 'ma20': 642.35, 'ma50': 654.3, 'ma200': 976.57}
239: Date: 15th Jan, Values={'ma10': 502.2, 'ma20': 672.25, 'ma50': 661.32, 'ma200': 979.9}
240: Date: 14th Jan, Values={'ma10': 554.6, 'ma20': 694.3, 'ma50': 669.84, 'ma200': 983.15}
241: Date: 13th Jan, Values={'ma10': 591.2, 'ma20': 708.0, 'ma50': 677.86, 'ma200': 987.065}
242: Date: 10th Jan, Values={'ma10': 623.5, 'ma20': 724.65, 'ma50': 692.54, 'ma200': 991.05}
243: Date: 9th Jan, Values={'ma10': 696.1, 'ma20': 741.05, 'ma50': 708.92, 'ma200': 995.54}
244: Date: 8th Jan, Values={'ma10': 726.6, 'ma20': 755.0, 'ma50': 719.64, 'ma200': 1000.74}
245: Date: 7th Jan, Values={'ma10': 743.9, 'ma20': 761.35, 'ma50': 731.14, 'ma200': 1004.975}
246: Date: 6th Jan, Values={'ma10': 769.3, 'ma20': 753.75, 'ma50': 741.4, 'ma200': 1007.5}
247: Date: 3rd Jan, Values={'ma10': 831.5, 'ma20': 751.0, 'ma50': 752.86, 'ma200': 1010.63}
248: Date: 2nd Jan, Values={'ma10': 844.2, 'ma20': 722.6, 'ma50': 753.62, 'ma200': 1009.28}
249: Date: 1st Jan, Values={'ma10': 842.3, 'ma20': 688.0, 'ma50': 753.16, 'ma200': 1006.265}
250: Date: 31st Dec, Values={'ma10': 834.0, 'ma20': 676.25, 'ma50': 759.24, 'ma200': 1004.19}
251: Date: 30th Dec, Values={'ma10': 824.8, 'ma20': 674.2, 'ma50': 770.42, 'ma200': 1003.235}
252: Date: 31st Dec, Values={'ma10': 825.8, 'ma20': 676.65, 'ma50': 779.64, 'ma200': 1002.9}
253: Date: 30th Dec, Values={'ma10': 786.0, 'ma20': 658.25, 'ma50': 776.44, 'ma200': 1000.12}
254: Date: 29th Dec, Values={'ma10': 783.4, 'ma20': 656.7, 'ma50': 780.14, 'ma200': 999.99}
255: Date: 26th Dec, Values={'ma10': 778.8, 'ma20': 657.85, 'ma50': 782.22, 'ma200': 999.24}
256: Date: 24th Dec, Values={'ma10': 738.2, 'ma20': 649.55, 'ma50': 777.6, 'ma200': 996.58}
257: Date: 23rd Dec, Values={'ma10': 670.5, 'ma20': 633.65, 'ma50': 773.64, 'ma200': 992.22}
258: Date: 22nd Dec, Values={'ma10': 601.0, 'ma20': 605.5, 'ma50': 771.52, 'ma200': 987.275}
259: Date: 19th Dec, Values={'ma10': 533.7, 'ma20': 581.6, 'ma50': 769.9, 'ma200': 982.9}
260: Date: 18th Dec, Values={'ma10': 518.5, 'ma20': 577.55, 'ma50': 772.56, 'ma200': 980.465}
261: Date: 17th Dec, Values={'ma10': 523.6, 'ma20': 591.45, 'ma50': 781.14, 'ma200': 979.335}
262: Date: 16th Dec, Values={'ma10': 527.5, 'ma20': 606.05, 'ma50': 790.06, 'ma200': 978.14}
263: Date: 15th Dec, Values={'ma10': 530.5, 'ma20': 614.2, 'ma50': 796.22, 'ma200': 976.62}
264: Date: 12th Dec, Values={'ma10': 530.0, 'ma20': 624.55, 'ma50': 795.56, 'ma200': 974.595}
265: Date: 11th Dec, Values={'ma10': 536.9, 'ma20': 633.85, 'ma50': 791.68, 'ma200': 972.375}
266: Date: 10th Dec, Values={'ma10': 560.9, 'ma20': 651.55, 'ma50': 790.76, 'ma200': 970.595}
267: Date: 9th Dec, Values={'ma10': 596.8, 'ma20': 676.85, 'ma50': 792.14, 'ma200': 969.465}
268: Date: 8th Dec, Values={'ma10': 610.0, 'ma20': 692.9, 'ma50': 798.86, 'ma200': 968.095}
269: Date: 5th Dec, Values={'ma10': 629.5, 'ma20': 714.2, 'ma50': 811.42, 'ma200': 967.695}
270: Date: 4th Dec, Values={'ma10': 636.6, 'ma20': 721.05, 'ma50': 823.12, 'ma200': 966.15}
271: Date: 3rd Dec, Values={'ma10': 659.3, 'ma20': 724.85, 'ma50': 836.96, 'ma200': 964.445}
272: Date: 2nd Dec, Values={'ma10': 684.6, 'ma20': 742.95, 'ma50': 854.6, 'ma200': 963.94}
273: Date: 1st Dec, Values={'ma10': 697.9, 'ma20': 766.0, 'ma50': 870.96, 'ma200': 964.42}
274: Date: 28th Nov, Values={'ma10': 719.1, 'ma20': 779.1, 'ma50': 886.0, 'ma200': 964.965}
275: Date: 27th Nov, Values={'ma10': 730.8, 'ma20': 798.05, 'ma50': 899.16, 'ma200': 965.435}
276: Date: 26th Nov, Values={'ma10': 742.2, 'ma20': 819.3, 'ma50': 910.9, 'ma200': 964.965}
277: Date: 25th Nov, Values={'ma10': 756.9, 'ma20': 832.75, 'ma50': 920.62, 'ma200': 963.565}
278: Date: 24th Nov, Values={'ma10': 775.8, 'ma20': 856.45, 'ma50': 934.28, 'ma200': 963.975}
279: Date: 21st Nov, Values={'ma10': 798.9, 'ma20': 880.15, 'ma50': 948.42, 'ma200': 964.26}
280: Date: 20th Nov, Values={'ma10': 805.5, 'ma20': 903.55, 'ma50': 956.76, 'ma200': 962.83}
281: Date: 19th Nov, Values={'ma10': 790.4, 'ma20': 922.2, 'ma50': 961.96, 'ma200': 960.47}
282: Date: 18th Nov, Values={'ma10': 801.3, 'ma20': 930.15, 'ma50': 964.62, 'ma200': 957.245}
283: Date: 17th Nov, Values={'ma10': 834.1, 'ma20': 933.9, 'ma50': 968.16, 'ma200': 954.155}
284: Date: 14th Nov, Values={'ma10': 839.1, 'ma20': 934.1, 'ma50': 970.5, 'ma200': 950.885}
285: Date: 13th Nov, Values={'ma10': 865.3, 'ma20': 932.3, 'ma50': 970.62, 'ma200': 948.575}
286: Date: 12th Nov, Values={'ma10': 896.4, 'ma20': 923.35, 'ma50': 968.3, 'ma200': 945.935}
287: Date: 11th Nov, Values={'ma10': 908.6, 'ma20': 922.0, 'ma50': 960.94, 'ma200': 943.62}
288: Date: 10th Nov, Values={'ma10': 937.1, 'ma20': 935.4, 'ma50': 956.74, 'ma200': 942.98}
289: Date: 7th Nov, Values={'ma10': 961.4, 'ma20': 943.7, 'ma50': 954.6, 'ma200': 941.49}
290: Date: 6th Nov, Values={'ma10': 1001.6, 'ma20': 951.1, 'ma50': 960.1, 'ma200': 940.06}
291: Date: 4th Nov, Values={'ma10': 1054.0, 'ma20': 966.2, 'ma50': 966.28, 'ma200': 938.24}
292: Date: 3rd Nov, Values={'ma10': 1059.0, 'ma20': 968.45, 'ma50': 969.08, 'ma200': 934.8}
293: Date: 31st Oct, Values={'ma10': 1033.7, 'ma20': 959.3, 'ma50': 967.3, 'ma200': 930.065}
294: Date: 30th Oct, Values={'ma10': 1029.1, 'ma20': 944.8, 'ma50': 966.72, 'ma200': 926.53}
295: Date: 29th Oct, Values={'ma10': 999.3, 'ma20': 912.7, 'ma50': 959.8, 'ma200': 923.115}
296: Date: 28th Oct, Values={'ma10': 950.3, 'ma20': 877.15, 'ma50': 947.46, 'ma200': 920.055}
297: Date: 27th Oct, Values={'ma10': 935.4, 'ma20': 849.2, 'ma50': 939.24, 'ma200': 918.245}
298: Date: 24th Oct, Values={'ma10': 933.7, 'ma20': 835.7, 'ma50': 928.7, 'ma200': 915.295}
299: Date: 23rd Oct, Values={'ma10': 926.0, 'ma20': 833.65, 'ma50': 917.86, 'ma200': 915.285}
300: Date: 21st Oct, Values={'ma10': 900.6, 'ma20': 835.95, 'ma50': 903.78, 'ma200': 914.93}
301: Date: 20th Oct, Values={'ma10': 878.4, 'ma20': 840.55, 'ma50': 890.04, 'ma200': 913.12}
302: Date: 17th Oct, Values={'ma10': 877.9, 'ma20': 864.05, 'ma50': 880.46, 'ma200': 911.255}
303: Date: 16th Oct, Values={'ma10': 884.9, 'ma20': 894.55, 'ma50': 875.06, 'ma200': 909.4}
304: Date: 15th Oct, Values={'ma10': 860.5, 'ma20': 921.35, 'ma50': 867.92, 'ma200': 907.355}
305: Date: 14th Oct, Values={'ma10': 826.1, 'ma20': 950.2, 'ma50': 860.26, 'ma200': 906.89}
306: Date: 13th Oct, Values={'ma10': 804.0, 'ma20': 982.8, 'ma50': 858.46, 'ma200': 907.14}
307: Date: 10th Oct, Values={'ma10': 763.0, 'ma20': 1001.1, 'ma50': 854.84, 'ma200': 907.34}
308: Date: 9th Oct, Values={'ma10': 737.7, 'ma20': 1012.4, 'ma50': 846.94, 'ma200': 907.575}
309: Date: 8th Oct, Values={'ma10': 741.3, 'ma20': 1027.9, 'ma50': 838.7, 'ma200': 908.605}
310: Date: 7th Oct, Values={'ma10': 771.3, 'ma20': 1038.05, 'ma50': 835.02, 'ma200': 909.445}
311: Date: 6th Oct, Values={'ma10': 802.7, 'ma20': 1043.5, 'ma50': 836.18, 'ma200': 908.34}
312: Date: 3rd Oct, Values={'ma10': 850.2, 'ma20': 1042.45, 'ma50': 839.24, 'ma200': 906.06}
313: Date: 1st Oct, Values={'ma10': 904.2, 'ma20': 1044.05, 'ma50': 841.82, 'ma200': 903.92}
314: Date: 30th Sep, Values={'ma10': 982.2, 'ma20': 1061.9, 'ma50': 850.8, 'ma200': 903.495}
315: Date: 29th Sep, Values={'ma10': 1074.3, 'ma20': 1081.2, 'ma50': 864.44, 'ma200': 904.69}
316: Date: 26th Sep, Values={'ma10': 1161.6, 'ma20': 1095.4, 'ma50': 882.12, 'ma200': 905.84}
317: Date: 25th Sep, Values={'ma10': 1239.2, 'ma20': 1098.85, 'ma50': 900.04, 'ma200': 906.095}
318: Date: 24th Sep, Values={'ma10': 1287.1, 'ma20': 1087.6, 'ma50': 910.3, 'ma200': 904.24}
319: Date: 23rd Sep, Values={'ma10': 1314.5, 'ma20': 1072.15, 'ma50': 911.58, 'ma200': 901.62}
320: Date: 22nd Sep, Values={'ma10': 1304.8, 'ma20': 1063.5, 'ma50': 909.14, 'ma200': 897.6}
321: Date: 19th Sep, Values={'ma10': 1284.3, 'ma20': 1048.15, 'ma50': 909.04, 'ma200': 894.165}
322: Date: 18th Sep, Values={'ma10': 1234.7, 'ma20': 1029.15, 'ma50': 905.76, 'ma200': 889.77}
323: Date: 17th Sep, Values={'ma10': 1183.9, 'ma20': 1006.85, 'ma50': 900.98, 'ma200': 885.13}
324: Date: 16th Sep, Values={'ma10': 1141.6, 'ma20': 980.9, 'ma50': 896.88, 'ma200': 880.955}
325: Date: 15th Sep, Values={'ma10': 1088.1, 'ma20': 949.65, 'ma50': 896.32, 'ma200': 877.53}
326: Date: 12th Sep, Values={'ma10': 1029.2, 'ma20': 910.7, 'ma50': 897.06, 'ma200': 874.66}
327: Date: 11th Sep, Values={'ma10': 958.5, 'ma20': 879.3, 'ma50': 899.44, 'ma200': 872.23}
328: Date: 10th Sep, Values={'ma10': 888.1, 'ma20': 842.5, 'ma50': 903.64, 'ma200': 869.77}
329: Date: 9th Sep, Values={'ma10': 829.8, 'ma20': 803.75, 'ma50': 908.84, 'ma200': 866.435}
330: Date: 8th Sep, Values={'ma10': 822.2, 'ma20': 771.1, 'ma50': 916.88, 'ma200': 863.88}
331: Date: 5th Sep, Values={'ma10': 812.0, 'ma20': 742.4, 'ma50': 923.7, 'ma200': 861.83}
332: Date: 4th Sep, Values={'ma10': 823.6, 'ma20': 719.75, 'ma50': 932.52, 'ma200': 861.055}
333: Date: 3rd Sep, Values={'ma10': 829.8, 'ma20': 701.15, 'ma50': 934.48, 'ma200': 860.225}
334: Date: 2nd Sep, Values={'ma10': 820.2, 'ma20': 677.65, 'ma50': 930.04, 'ma200': 858.83}
335: Date: 1st Sep, Values={'ma10': 811.2, 'ma20': 656.4, 'ma50': 929.16, 'ma200': 859.145}
336: Date: 29th Aug, Values={'ma10': 792.2, 'ma20': 648.75, 'ma50': 926.32, 'ma200': 859.81}
337: Date: 28th Aug, Values={'ma10': 800.1, 'ma20': 656.75, 'ma50': 934.72, 'ma200': 861.475}
338: Date: 26th Aug, Values={'ma10': 796.9, 'ma20': 660.9, 'ma50': 944.54, 'ma200': 863.27}
339: Date: 25th Aug, Values={'ma10': 777.7, 'ma20': 653.95, 'ma50': 956.9, 'ma200': 863.8}
340: Date: 22nd Aug, Values={'ma10': 720.0, 'ma20': 638.4, 'ma50': 961.84, 'ma200': 862.78}
341: Date: 21st Aug, Values={'ma10': 672.8, 'ma20': 640.95, 'ma50': 972.22, 'ma200': 861.57}
342: Date: 20th Aug, Values={'ma10': 615.9, 'ma20': 643.85, 'ma50': 984.72, 'ma200': 859.455}
343: Date: 19th Aug, Values={'ma10': 572.5, 'ma20': 645.6, 'ma50': 997.56, 'ma200': 858.85}
344: Date: 18th Aug, Values={'ma10': 535.1, 'ma20': 655.0, 'ma50': 1011.14, 'ma200': 859.575}
345: Date: 14th Aug, Values={'ma10': 501.6, 'ma20': 674.3, 'ma50': 1025.52, 'ma200': 860.58}
346: Date: 13th Aug, Values={'ma10': 505.3, 'ma20': 713.8, 'ma50': 1043.76, 'ma200': 863.5}
347: Date: 12th Aug, Values={'ma10': 513.4, 'ma20': 751.2, 'ma50': 1059.36, 'ma200': 866.335}
348: Date: 11th Aug, Values={'ma10': 524.9, 'ma20': 789.7, 'ma50': 1075.92, 'ma200': 868.89}
349: Date: 8th Aug, Values={'ma10': 530.2, 'ma20': 817.95, 'ma50': 1095.66, 'ma200': 871.79}
350: Date: 7th Aug, Values={'ma10': 556.8, 'ma20': 849.35, 'ma50': 1117.24, 'ma200': 874.865}
351: Date: 6th Aug, Values={'ma10': 609.1, 'ma20': 888.05, 'ma50': 1138.74, 'ma200': 878.025}
352: Date: 5th Aug, Values={'ma10': 671.8, 'ma20': 927.3, 'ma50': 1160.72, 'ma200': 881.375}
353: Date: 4th Aug, Values={'ma10': 718.7, 'ma20': 959.35, 'ma50': 1181.28, 'ma200': 883.195}
354: Date: 1st Aug, Values={'ma10': 774.9, 'ma20': 993.75, 'ma50': 1202.5, 'ma200': 884.525}
355: Date: 31st Jul, Values={'ma10': 847.0, 'ma20': 1040.35, 'ma50': 1226.52, 'ma200': 886.97}
356: Date: 30th Jul, Values={'ma10': 922.3, 'ma20': 1079.3, 'ma50': 1247.34, 'ma200': 888.205}
357: Date: 29th Jul, Values={'ma10': 989.0, 'ma20': 1112.6, 'ma50': 1267.6, 'ma200': 888.18}
358: Date: 28th Jul, Values={'ma10': 1054.5, 'ma20': 1154.15, 'ma50': 1288.58, 'ma200': 889.415}
359: Date: 25th Jul, Values={'ma10': 1105.7, 'ma20': 1203.25, 'ma50': 1314.34, 'ma200': 891.97}
360: Date: 24th Jul, Values={'ma10': 1141.9, 'ma20': 1242.7, 'ma50': 1337.08, 'ma200': 893.32}
361: Date: 23rd Jul, Values={'ma10': 1167.0, 'ma20': 1262.3, 'ma50': 1352.34, 'ma200': 892.59}
362: Date: 22nd Jul, Values={'ma10': 1182.8, 'ma20': 1275.65, 'ma50': 1364.82, 'ma200': 891.685}
363: Date: 21st Jul, Values={'ma10': 1200.0, 'ma20': 1275.7, 'ma50': 1375.88, 'ma200': 891.135}
364: Date: 18th Jul, Values={'ma10': 1212.6, 'ma20': 1260.0, 'ma50': 1382.18, 'ma200': 890.005}
365: Date: 17th Jul, Values={'ma10': 1233.7, 'ma20': 1243.0, 'ma50': 1369.48, 'ma200': 887.635}
366: Date: 16th Jul, Values={'ma10': 1236.3, 'ma20': 1205.9, 'ma50': 1355.42, 'ma200': 883.395}
367: Date: 15th Jul, Values={'ma10': 1236.2, 'ma20': 1185.55, 'ma50': 1344.14, 'ma200': 878.925}
368: Date: 14th Jul, Values={'ma10': 1253.8, 'ma20': 1173.2, 'ma50': 1332.2, 'ma200': 874.84}
369: Date: 11th Jul, Values={'ma10': 1300.8, 'ma20': 1185.45, 'ma50': 1333.42, 'ma200': 873.58}
370: Date: 10th Jul, Values={'ma10': 1343.5, 'ma20': 1195.25, 'ma50': 1329.76, 'ma200': 873.31}
371: Date: 9th Jul, Values={'ma10': 1357.6, 'ma20': 1206.1, 'ma50': 1322.96, 'ma200': 872.83}
372: Date: 8th Jul, Values={'ma10': 1368.5, 'ma20': 1226.55, 'ma50': 1322.84, 'ma200': 872.715}
373: Date: 7th Jul, Values={'ma10': 1351.4, 'ma20': 1248.3, 'ma50': 1324.26, 'ma200': 873.68}
374: Date: 4th Jul, Values={'ma10': 1307.4, 'ma20': 1266.55, 'ma50': 1324.96, 'ma200': 874.625}
375: Date: 3rd Jul, Values={'ma10': 1252.3, 'ma20': 1272.65, 'ma50': 1332.68, 'ma200': 875.11}
376: Date: 2nd Jul, Values={'ma10': 1175.5, 'ma20': 1277.45, 'ma50': 1341.18, 'ma200': 875.35}
377: Date: 1st Jul, Values={'ma10': 1134.9, 'ma20': 1279.1, 'ma50': 1350.04, 'ma200': 875.26}
378: Date: 30th Jun, Values={'ma10': 1092.6, 'ma20': 1273.2, 'ma50': 1356.68, 'ma200': 874.185}
379: Date: 27th Jun, Values={'ma10': 1070.1, 'ma20': 1270.8, 'ma50': 1360.14, 'ma200': 872.97}
380: Date: 26th Jun, Values={'ma10': 1047.0, 'ma20': 1272.0, 'ma50': 1364.5, 'ma200': 871.935}
381: Date: 25th Jun, Values={'ma10': 1054.6, 'ma20': 1280.0, 'ma50': 1367.58, 'ma200': 870.27}
382: Date: 24th Jun, Values={'ma10': 1084.6, 'ma20': 1290.25, 'ma50': 1358.86, 'ma200': 868.585}
383: Date: 23rd Jun, Values={'ma10': 1145.2, 'ma20': 1318.15, 'ma50': 1348.14, 'ma200': 867.92}
384: Date: 20th Jun, Values={'ma10': 1225.7, 'ma20': 1358.8, 'ma50': 1342.8, 'ma200': 868.515}
385: Date: 19th Jun, Values={'ma10': 1293.0, 'ma20': 1399.8, 'ma50': 1332.12, 'ma200': 869.63}
386: Date: 18th Jun, Values={'ma10': 1379.4, 'ma20': 1451.3, 'ma50': 1336.28, 'ma200': 871.03}
387: Date: 17th Jun, Values={'ma10': 1423.3, 'ma20': 1488.95, 'ma50': 1345.94, 'ma200': 870.02}
388: Date: 16th Jun, Values={'ma10': 1453.8, 'ma20': 1521.0, 'ma50': 1350.7, 'ma200': 867.515}
389: Date: 13th Jun, Values={'ma10': 1471.5, 'ma20': 1547.55, 'ma50': 1346.78, 'ma200': 863.9}
390: Date: 12th Jun, Values={'ma10': 1497.0, 'ma20': 1576.5, 'ma50': 1340.82, 'ma200': 861.095}
391: Date: 11th Jun, Values={'ma10': 1505.4, 'ma20': 1591.25, 'ma50': 1331.9, 'ma200': 858.66}
392: Date: 10th Jun, Values={'ma10': 1495.9, 'ma20': 1594.1, 'ma50': 1317.86, 'ma200': 854.96}
393: Date: 9th Jun, Values={'ma10': 1491.1, 'ma20': 1591.4, 'ma50': 1308.38, 'ma200': 851.845}
394: Date: 6th Jun, Values={'ma10': 1491.9, 'ma20': 1582.6, 'ma50': 1305.46, 'ma200': 848.725}
395: Date: 5th Jun, Values={'ma10': 1506.6, 'ma20': 1534.2, 'ma50': 1303.44, 'ma200': 845.995}
396: Date: 4th Jun, Values={'ma10': 1523.2, 'ma20': 1492.95, 'ma50': 1297.38, 'ma200': 842.62}
397: Date: 3rd Jun, Values={'ma10': 1554.6, 'ma20': 1463.15, 'ma50': 1291.06, 'ma200': 838.47}
398: Date: 2nd Jun, Values={'ma10': 1588.2, 'ma20': 1430.4, 'ma50': 1278.88, 'ma200': 834.84}
399: Date: 30th May, Values={'ma10': 1623.6, 'ma20': 1412.35, 'ma50': 1258.38, 'ma200': 830.185}
400: Date: 29th May, Values={'ma10': 1656.0, 'ma20': 1380.65, 'ma50': 1236.5, 'ma200': 825.155}
401: Date: 28th May, Values={'ma10': 1677.1, 'ma20': 1348.6, 'ma50': 1213.74, 'ma200': 819.42}
402: Date: 27th May, Values={'ma10': 1692.3, 'ma20': 1332.6, 'ma50': 1190.78, 'ma200': 813.835}
403: Date: 26th May, Values={'ma10': 1691.7, 'ma20': 1316.8, 'ma50': 1167.7, 'ma200': 808.12}
404: Date: 23rd May, Values={'ma10': 1673.3, 'ma20': 1299.9, 'ma50': 1149.4, 'ma200': 802.795}
405: Date: 22nd May, Values={'ma10': 1561.8, 'ma20': 1305.75, 'ma50': 1127.96, 'ma200': 797.46}
406: Date: 21st May, Values={'ma10': 1462.7, 'ma20': 1313.9, 'ma50': 1102.92, 'ma200': 791.58}
407: Date: 20th May, Values={'ma10': 1371.7, 'ma20': 1318.7, 'ma50': 1072.8, 'ma200': 786.045}
408: Date: 19th May, Values={'ma10': 1272.6, 'ma20': 1324.4, 'ma50': 1042.06, 'ma200': 781.14}
409: Date: 16th May, Values={'ma10': 1201.1, 'ma20': 1317.75, 'ma50': 1008.66, 'ma200': 775.29}
410: Date: 15th May, Values={'ma10': 1105.3, 'ma20': 1311.25, 'ma50': 977.2, 'ma200': 768.905}
411: Date: 14th May, Values={'ma10': 1020.1, 'ma20': 1300.4, 'ma50': 947.68, 'ma200': 763.445}
412: Date: 13th May, Values={'ma10': 972.9, 'ma20': 1260.75, 'ma50': 918.44, 'ma200': 759.725}
413: Date: 12th May, Values={'ma10': 941.9, 'ma20': 1206.35, 'ma50': 892.56, 'ma200': 757.18}
414: Date: 9th May, Values={'ma10': 926.5, 'ma20': 1161.55, 'ma50': 869.84, 'ma200': 755.125}
415: Date: 8th May, Values={'ma10': 1049.7, 'ma20': 1149.6, 'ma50': 863.9, 'ma200': 758.185}
416: Date: 7th May, Values={'ma10': 1165.1, 'ma20': 1158.05, 'ma50': 854.08, 'ma200': 760.875}
417: Date: 6th May, Values={'ma10': 1265.7, 'ma20': 1190.05, 'ma50': 841.54, 'ma200': 763.66}
418: Date: 5th May, Values={'ma10': 1376.2, 'ma20': 1219.45, 'ma50': 831.02, 'ma200': 767.05}
419: Date: 2nd May, Values={'ma10': 1434.4, 'ma20': 1218.85, 'ma50': 814.36, 'ma200': 768.055}
420: Date: 30th Apr, Values={'ma10': 1517.2, 'ma20': 1222.9, 'ma50': 802.58, 'ma200': 769.03}
421: Date: 29th Apr, Values={'ma10': 1580.7, 'ma20': 1228.45, 'ma50': 788.82, 'ma200': 769.645}
422: Date: 28th Apr, Values={'ma10': 1548.6, 'ma20': 1214.1, 'ma50': 772.56, 'ma200': 769.54}
423: Date: 25th Apr, Values={'ma10': 1470.8, 'ma20': 1208.6, 'ma50': 761.48, 'ma200': 769.34}
424: Date: 24th Apr, Values={'ma10': 1396.6, 'ma20': 1217.8, 'ma50': 752.02, 'ma200': 768.91}
425: Date: 23rd Apr, Values={'ma10': 1249.5, 'ma20': 1199.55, 'ma50': 733.58, 'ma200': 766.435}
426: Date: 22nd Apr, Values={'ma10': 1151.0, 'ma20': 1167.95, 'ma50': 710.72, 'ma200': 764.41}
427: Date: 21st Apr, Values={'ma10': 1114.4, 'ma20': 1131.65, 'ma50': 684.16, 'ma200': 762.295}
428: Date: 17th Apr, Values={'ma10': 1062.7, 'ma20': 1078.7, 'ma50': 661.3, 'ma200': 760.155}
429: Date: 16th Apr, Values={'ma10': 1003.3, 'ma20': 1016.4, 'ma50': 639.64, 'ma200': 759.12}
430: Date: 15th Apr, Values={'ma10': 928.6, 'ma20': 952.0, 'ma50': 613.18, 'ma200': 758.295}
431: Date: 11th Apr, Values={'ma10': 876.2, 'ma20': 895.4, 'ma50': 588.64, 'ma200': 757.86}
432: Date: 9th Apr, Values={'ma10': 879.6, 'ma20': 870.05, 'ma50': 572.98, 'ma200': 760.055}
433: Date: 8th Apr, Values={'ma10': 946.4, 'ma20': 867.05, 'ma50': 565.84, 'ma200': 764.275}
434: Date: 7th Apr, Values={'ma10': 1039.0, 'ma20': 875.3, 'ma50': 560.2, 'ma200': 766.7}
435: Date: 4th Apr, Values={'ma10': 1149.6, 'ma20': 889.4, 'ma50': 562.4, 'ma200': 769.37}
436: Date: 3rd Apr, Values={'ma10': 1184.9, 'ma20': 867.9, 'ma50': 552.84, 'ma200': 769.51}
437: Date: 2nd Apr, Values={'ma10': 1148.9, 'ma20': 806.1, 'ma50': 532.88, 'ma200': 765.38}
438: Date: 1st Apr, Values={'ma10': 1094.7, 'ma20': 749.4, 'ma50': 519.94, 'ma200': 763.79}
439: Date: 28th Mar, Values={'ma10': 1029.5, 'ma20': 702.25, 'ma50': 507.68, 'ma200': 763.615}
440: Date: 27th Mar, Values={'ma10': 975.4, 'ma20': 667.45, 'ma50': 497.48, 'ma200': 765.4}
441: Date: 26th Mar, Values={'ma10': 914.6, 'ma20': 630.7, 'ma50': 482.56, 'ma200': 766.435}
442: Date: 25th Mar, Values={'ma10': 860.5, 'ma20': 595.55, 'ma50': 467.54, 'ma200': 768.84}
443: Date: 24th Mar, Values={'ma10': 787.7, 'ma20': 551.85, 'ma50': 447.02, 'ma200': 771.22}
444: Date: 21st Mar, Values={'ma10': 711.6, 'ma20': 493.55, 'ma50': 422.8, 'ma200': 772.04}
445: Date: 20th Mar, Values={'ma10': 629.2, 'ma20': 435.35, 'ma50': 403.7, 'ma200': 773.21}
446: Date: 19th Mar, Values={'ma10': 550.9, 'ma20': 384.7, 'ma50': 391.62, 'ma200': 774.955}
447: Date: 18th Mar, Values={'ma10': 463.3, 'ma20': 339.35, 'ma50': 383.32, 'ma200': 776.945}
448: Date: 17th Mar, Values={'ma10': 404.1, 'ma20': 310.75, 'ma50': 377.68, 'ma200': 780.265}
449: Date: 13th Mar, Values={'ma10': 375.0, 'ma20': 302.3, 'ma50': 389.24, 'ma200': 784.875}
450: Date: 12th Mar, Values={'ma10': 359.5, 'ma20': 295.85, 'ma50': 402.2, 'ma200': 790.25}
451: Date: 11th Mar, Values={'ma10': 346.8, 'ma20': 286.3, 'ma50': 409.96, 'ma200': 795.6}
452: Date: 10th Mar, Values={'ma10': 330.6, 'ma20': 287.05, 'ma50': 413.06, 'ma200': 801.135}
453: Date: 7th Mar, Values={'ma10': 316.0, 'ma20': 301.25, 'ma50': 413.56, 'ma200': 806.685}
454: Date: 6th Mar, Values={'ma10': 275.5, 'ma20': 306.45, 'ma50': 409.6, 'ma200': 811.075}
455: Date: 5th Mar, Values={'ma10': 241.5, 'ma20': 319.8, 'ma50': 412.82, 'ma200': 816.405}
456: Date: 4th Mar, Values={'ma10': 218.5, 'ma20': 333.4, 'ma50': 419.84, 'ma200': 822.795}
457: Date: 3rd Mar, Values={'ma10': 215.4, 'ma20': 347.1, 'ma50': 434.12, 'ma200': 830.0}
458: Date: 28th Feb, Values={'ma10': 217.4, 'ma20': 372.5, 'ma50': 452.72, 'ma200': 837.845}
459: Date: 27th Feb, Values={'ma10': 229.6, 'ma20': 395.2, 'ma50': 472.72, 'ma200': 845.59}
460: Date: 25th Feb, Values={'ma10': 232.2, 'ma20': 401.2, 'ma50': 488.48, 'ma200': 853.515}
461: Date: 24th Feb, Values={'ma10': 225.8, 'ma20': 402.8, 'ma50': 497.16, 'ma200': 861.125}
462: Date: 21st Feb, Values={'ma10': 243.5, 'ma20': 397.1, 'ma50': 501.74, 'ma200': 868.53}
463: Date: 20th Feb, Values={'ma10': 286.5, 'ma20': 389.55, 'ma50': 505.42, 'ma200': 875.58}
464: Date: 19th Feb, Values={'ma10': 337.4, 'ma20': 387.45, 'ma50': 511.16, 'ma200': 881.975}
465: Date: 18th Feb, Values={'ma10': 398.1, 'ma20': 395.85, 'ma50': 520.94, 'ma200': 888.09}
